book_id,title,subtitle,cover_image_url,abstract,CommunityReview,page_count,published_date,Genre
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1433354252i/8171378.jpg,"In this beautifully written masterwork, Pulitzer Prize–winning author Isabel Wilkerson presents a definitive and dramatic account of one of the great untold stories of American history: the Great Migration of six million Black citizens who fled the South for the North and West in search of a better life, from World War I to 1970.<br /> <br />Wilkerson tells this interwoven story through the lives of three unforgettable protagonists: Ida Mae Gladney, a sharecropper’s wife, who in 1937 fled Mississippi for Chicago; sharp and quick-tempered George Starling, who in 1945 fled Florida for Harlem, and Robert Foster, a surgeon who left Louisiana in 1953 in hopes of making it in California.<br /> <br />Wilkerson brilliantly captures their first treacherous cross-country journeys by car and train and their new lives in colonies in the New World. The Warmth of Other Suns is a bold, remarkable, and riveting work, a superb account of an “unrecognized immigration” within our own land. Through the breadth of its narrative, the beauty of the writing, the depth of its research, and the fullness of the people and lives portrayed herein, this book is a modern classic.",,640,"September 7, 2010",Military History
18869947,"Blackamoores: Africans in Tudor England, Their Presence, Status and Origins",,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1384945566i/18869947.jpg,"Do we imagine English history as a book with white pages and no black letters in? <br /><br />We sometimes think of Tudor England in terms of gaudy costumes, the court of Henry VIII and Elizabeth I and perhaps Shakespearian romance. <br />Onyeka's book acknowledges this predilection but challenges our perceptions. <br /><br />Onyeka's book is about the presence, status and origins of Africans in Tudor England. In it Onyeka argues that these people were present in cities and towns throughout England, but that they did not automatically occupy the lowest positions in Tudor society. This is important because the few modern historians who have written about Africans in Tudor England suggest that they were all slaves, or transient immigrants who were considered as dangerous strangers and the epitome of otherness. However, this book will show that some Africans in England had important occupations in Tudor society, and were employed by powerful people because of the skills they possessed. These people seem to have inherited some of their skills from the multicultural societies that they came from, but that does not mean all of those present in England were born in other countries: some were born in England. <br /><br />The arguments in this book are supported by evidence from a variety of sources both manuscript and printed, most of which has not been widely discussed - whilst some of it Onyeka has discovered, and this may be the first time that it has been revealed. Other evidence is taken from texts that are the subject of popular discussion by historians, linguists and so on, but Onyeka encourages the reader to re-examine these works in a different way because they reveal information about the presence, status and origins of Africans in Tudor England.",,463,"September 16, 2013",Romance
200158232,Private Revolutions: Four Women Face China's New Social Order,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1711403676i/200158232.jpg,"A sweeping yet intimate portrait of modern China told through the lives of four ordinary women striving for a better future in a highly unequal society<br /><br />While serving as the deputy Beijing bureau chief of the Financial Times , Chinese-British journalist Yuan Yang began to notice common threads in the lives of her Chinese peers—women born during China’s turn toward capitalism in the 1980s and 1990s, who, despite the country's enormous economic gains during their lifetimes, were coming up against deeply entrenched barriers as they sought to achieve financial stability.<br /><br />The product of seven years of intimate, in-depth reporting, this transporting and indelible book traces the journey of four such women as they try to make better lives for themselves and their families in the new Chinese economy. June and Siyue are among the few in their villages to graduate high school. Each makes her way to Beijing, June as a young professional and Siyue an entrepreneur. Like Siyue, Leiya lives with her grandparents in their village while her parents send money home; yearning for a different life than those of the women she sees around her, Leiya soon joins her parents in Shenzhen as an underage factory worker. Born to an urban middle-class family, Sam is outraged when her eyes are opened the poor treatment of workers, and becomes a labor activist, increasingly under threat by the authorities.<br /><br />As the women grapple with government policies that threaten their businesses, their children's access to education, their choice of where to make a home, and, in Sam’s case, their lives, a vivid, damning, and urgent picture emerges of the previously unseen human cost of China’s rising economic tide—and the courage and perseverance of those caught in the swell.",,304,Invalid Date,Business/Economics
54546067,Consequences of Capitalism: Manufacturing Discontent and Resistance,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1610710549i/54546067.jpg,"An essential primer on capitalism, politics and how the world works, based on the hugely popular undergraduate lecture series 'What is Politics?'<br /><br /><br />Is there an alternative to capitalism? In this landmark text Chomsky and Waterstone chart a critical map for a more just and sustainable society.<br /><br />'Covid-19 has revealed glaring failures and monstrous brutalities in the current capitalist system. It represents both a crisis and an opportunity. Everything depends on the actions that people take into their own hands.'<br /><br />How does politics shape our world, our lives and our perceptions? How much of 'common sense' is actually driven by the ruling classes' needs and interests? And how are we to challenge the capitalist structures that now threaten all life on the planet?<br /><br />Consequences of Capitalism exposes the deep, often unseen connections between neoliberal 'common sense' and structural power. In making these linkages, we see how the current hegemony keeps social justice movements divided and marginalized. And, most importantly, we see how we can fight to overcome these divisions.",,388,Invalid Date,Philosophy/Social Theory
208324,Means of Ascent,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1561669087i/208324.jpg,"In Means of Ascent, Book Two of The Years of Lyndon Johnson, Robert A. Caro brings alive Lyndon Johnson in his wilderness years.<br /><br />Here, Johnson’s almost mythic personality—part genius, part behemoth, at once hotly emotional and icily calculating—is seen at its most nakedly ambitious. This multifaceted book carries the President-to-be from the aftermath of his devastating defeat in his 1941 campaign for the Senate-the despair it engendered in him, and the grueling test of his spirit that followed as political doors slammed shut-through his service in World War II (and his artful embellishment of his record) to the foundation of his fortune (and the actual facts behind the myth he created about it).<br /> <br />The culminating drama—the explosive heart of the book—is Caro’s illumination, based on extraordinarily detailed investigation, of one of the great political mysteries of the century. Having immersed himself in Johnson’s life and world, Caro is able to reveal the true story of the fiercely contested 1948 senatorial election, for years shrouded in rumor, which Johnson was not believed capable of winning, which he “had to” win or face certain political death, and which he did win-by 87 votes, the “87 votes that changed history.”<br /> <br />Telling that epic story “in riveting and eye-opening detail,” Caro returns to the American consciousness a magnificent lost hero. He focuses closely not only on Johnson, whom we see harnessing every last particle of his strategic brilliance and energy, but on Johnson’s “unbeatable” opponent, the beloved former Texas Governor Coke Stevenson, who embodied in his own life the myth of the cowboy knight and was himself a legend for his unfaltering integrity. And ultimately, as the political duel between the two men quickens—carrying with it all the confrontational and moral drama of the perfect Western—Caro makes us witness to a momentous turning point in American the tragic last stand of the old politics versus the new—the politics of issue versus the politics of image, mass manipulation, money and electronic dazzle.",,522,"March 6, 1991",Fantasy
7311907,"The Last Stand: Custer, Sitting Bull, and the Battle of the Little Bighorn",,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347606582i/7311907.jpg,"An engrossing, thoughtfully researched, and tautly written account of a critical chapter in American history."" -""Los Angeles Times"" With a fantastic body of work that includes ""In the Heart of the Sea"" and Pulitzer Prize finalist ""Mayflower,"" Nathaniel Philbrick has emerged as a historian with a unique ability to bring history to life. ""The Last Stand"" is Philbrick's monumental reappraisal of the epochal clash at the Little Bighorn in 1876 that gave birth to the legend of Custer's Last Stand. Bringing a wealth of new information to his subject, as well as his characteristic literary flair, Philbrick details the collision between two American icons- George Armstrong Custer and Sitting Bull-that both parties wished to avoid, and brilliantly explains how the battle that ensued has been shaped and reshaped by national myth.",,466,"May 4, 2010",Fantasy
413179,The Clash of Civilizations and the Remaking of World Order,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1338424958i/413179.jpg,"Based on the author's seminal article in <i>Foreign Affairs</i>, Samuel P. Huntington's <i>The Clash of Civilizations and the Remaking of World Order</i> is a provocative and prescient analysis of the state of world politics after the fall of communism. In this incisive work, the renowned political scientist explains how ""civilizations"" have replaced nations and ideologies as the driving force in global politics today and offers a brilliant analysis of the current climate and future possibilities of our world's volatile political culture.",,368,"January 1, 1998",Philosophy/Social Theory
306090,The Fatal Shore: The Epic of Australia's Founding,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1383192739i/306090.jpg,The history of the birth of Australia which came out of the suffering and brutality of England's infamous convict transportation system. With 16 pages of illustrations and 3 maps.<br /><br /><i>One of the greatest non-fiction books I've ever read . . . Hughes brings us an entire world.</i> --Los Angeles Times,,688,"February 12, 1988",History
10104,The Six Wives of Henry VIII,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1438820765i/10104.jpg,"The tempestuous, bloody, and splendid reign of Henry VIII of England (1509-1547) is one of the most fascinating in all history, not least for his marriage to six extraordinary women. In this accessible work of brilliant scholarship, Alison Weir draws on early biographies, letters, memoirs, account books, and diplomatic reports to bring these women to life. Catherine of Aragon emerges as a staunch though misguided woman of principle; Anne Boleyn, an ambitious adventuress with a penchant for vengeance; Jane Seymour, a strong-minded matriarch in the making; Anne of Cleves, a good-natured and innocent woman naively unaware of the court intrigues that determined her fate; Catherine Howard, an empty-headed wanton; and Catherine Parr, a warm-blooded bluestocking who survived King Henry to marry a fourth time.",,643,"January 1, 1992",Biography/Memoir
15811559,The Plantagenets: The Warrior Kings and Queens Who Made England,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1366387829i/15811559.jpg,"The first Plantagenet king inherited a blood-soaked kingdom from the Normans and transformed it into an empire stretched at its peak from Scotland to Jerusalem. In this epic history, Dan Jones vividly resurrects this fierce and seductive royal dynasty and its mythic world. <br /><br />We meet the captivating Eleanor of Aquitaine, twice queen and the most famous woman in Christendom; her son, Richard the Lionheart, who fought Saladin in the Third Crusade; and King John, a tyrant who was forced to sign Magna Carta, which formed the basis of our own Bill of Rights. <br /><br />This is the era of chivalry, of Robin Hood and the Knights Templar, the Black Death, the founding of Parliament, the Black Prince, and the Hundred Year’s War. It will appeal as much to readers of Tudor history as to fans of 'Game of Thrones.",,534,"April 18, 2013",Military History
92057,The Autobiography of Malcolm X,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1434682864i/92057.jpg,"Alternate cover for ISBN 9780345350688<br /><br />Through a life of passion and struggle, Malcolm X became one of the most influential figures of the 20th Century. In this riveting account, he tells of his journey from a prison cell to Mecca, describing his transition from hoodlum to Muslim minister. Here, the man who called himself ""the angriest Black man in America"" relates how his conversion to true Islam helped him confront his rage and recognize the brotherhood of all mankind. <br /><br />An established classic of modern America, ""The Autobiography of Malcolm X"" was hailed by the New York Times as ""Extraordinary. A brilliant, painful, important book."" Still extraordinary, still important, this electrifying story has transformed Malcolm X's life into his legacy. The strength of his words, and the power of his ideas continue to resonate more than a generation after they first appeared.",,466,"January 1, 2015",Biography/Memoir
195790583,"The Longest Con: How Grifters, Swindlers, and Frauds Hijacked American Conservatism",,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1701812842i/195790583.jpg,"<b>A sardonic chronicle of how conservatism turned into a racketeering enterprise – and why Donald Trump became the living emblem of the American right’s moral decay.</b> The Longest Con tells the fascinating story of the partisan con artists who have corrupted conservative politics in our time, creating a toxic phenomenon that culminated in the election of Donald Trump, a bumptious fraud whose checkered career and tawdry retinue, including his presidential cabinet, have featured almost every variety of scam. But long before he appeared, Trump’s path to power was blazed by the motley horde of swindlers and quacks who preceded him. From the “professional anti-communists” (whose tactics even J. Edgar Hoover despised) to the “populist” grifters of the Tea Party movement and the religious charlatans of the “prosperity gospel” (who provided a pious front for Trump), the right-wing ripoff has remained remarkably consistent, even as personalities change and new technologies Stir up anger and resentment, demonize political opponents, promise vengeance, and collect donations from the gullible. It’s a highly lucrative game that any unscrupulous charlatan can play, as many have – and they are named in these pages. In an unsparing and often comic narrative, Joe Conason explores the right’s long, steep descent into a movement whose principal aim is not to protect freedom or defend the Constitution, but merely to line the pockets of pretenders and blowhards whose malevolent tactics now endanger the nation.",,320,Invalid Date,Graphic Novel
527523,Citizens: A Chronicle of the French Revolution,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1399236561i/527523.jpg,"Instead of a dying Old Regime, Schama presents an ebullient country, vital &amp; inventive, infatuated with novelty &amp; technology. A fresh view of Louis XVI's France. A NY Times cloth bestseller. 200 illustrations.",,948,"March 17, 1990",Science/Technology
355190,Orientalism,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1704228087i/355190.jpg,"More than three decades after its first publication, Edward Said's groundbreaking critique of the West's historical, cultural, and political perceptions of the East has become a modern classic.<br /><br />In this wide-ranging, intellectually vigorous study, Said traces the origins of ""orientalism"" to the centuries-long period during which Europe dominated the Middle and Near East and, from its position of power, defined ""the orient"" simply as ""other than"" the occident. This entrenched view continues to dominate western ideas and, because it does not allow the East to represent itself, prevents true understanding. Essential, and still eye-opening, Orientalism remains one of the most important books written about our divided world.",,424,"May 1, 2003",Philosophy/Social Theory
6178648,Nothing to Envy: Ordinary Lives in North Korea,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320449375i/6178648.jpg,"An eye-opening account of life inside North Korea—a closed world of increasing global importance—hailed as a “tour de force of meticulous reporting” (The New York Review of Books), with a new afterword that revisits these stories—and North Korea more broadly—in 2022, in the wake of the pandemic<br /><br />NATIONAL BOOK AWARD FINALIST • NATIONAL BOOK CRITICS CIRCLE AWARD FINALIST<br /><br />In this landmark addition to the literature of totalitarianism, award-winning journalist Barbara Demick follows the lives of six North Korean citizens over fifteen years—a chaotic period that saw the death of Kim Il-sung, the rise to power of his son Kim Jong-il (the father of Kim Jong-un), and a devastating famine that killed one-fifth of the population.<br /> <br />Demick brings to life what it means to be living under the most repressive regime today—an Orwellian world that is by choice not connected to the Internet, where displays of affection are punished, informants are rewarded, and an offhand remark can send a person to the gulag for life. She takes us deep inside the country, beyond the reach of government censors, and through meticulous and sensitive reporting we see her subjects fall in love, raise families, nurture ambitions, and struggle for survival. One by one, we witness their profound, life-altering disillusionment with the government and their realization that, rather than providing them with lives of abundance, their country has betrayed them.",,316,"December 29, 2009",Science/Technology
2791510,Germania,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1420790633i/2791510.jpg,"The Germania of Tacitus is the most extensive account of the ancient Germans written during the Roman period, but has been relatively neglected in the scholarship of the English-speaking world. This new commentary provides a current and comprehensive guide to the relevant textual and archaeological evidence and also examines the methodological issues involved in the interpretation of this important work.",,356,"November 29, 1999",History
1394522,A Bridge Too Far,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1381883042i/1394522.jpg,Publisher: Coronet Date of Publication: 1975 Binding: paperback Edition: Condition: Good Description: 0340199415 ,,576,"January 1, 1975",Nonfiction
84593,Cicero: The Life and Times of Rome's Greatest Politician,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320502320i/84593.jpg,"“All ages of the world have not produced a greater statesman and philosopher combined.”<br />—John Adams<br /><br />He squared off against Caesar and was friends with young Brutus. He advised the legendary Pompey on his somewhat botched transition from military hero to politician. He lambasted Mark Antony and was master of the smear campaign, as feared for his wit as he was for exposing his opponents’ sexual peccadilloes. Brilliant, voluble, cranky, a genius of political manipulation but also a true patriot and idealist, Cicero was Rome’s most feared politician, one of the greatest lawyers and statesmen of all times. Machiavelli, Queen Elizabeth, John Adams and Winston Churchill all studied his example. No man has loomed larger in the political history of mankind.<br /><br />In this dynamic and engaging biography, Anthony Everitt plunges us into the fascinating, scandal-ridden world of ancient Rome in its most glorious heyday. Accessible to us through his legendary speeches but also through an unrivaled collection of unguarded letters to his close friend Atticus, Cicero comes to life in these pages as a witty and cunning political operator.<br /><br />Cicero leapt onto the public stage at twenty-six, came of age during Spartacus’ famous revolt of the gladiators and presided over Roman law and politics for almost half a century. He foiled the legendary Catiline conspiracy, advised Pompey, the victorious general who brought the Middle East under Roman rule, and fought to mobilize the Senate against Caesar. He witnessed the conquest of Gaul, the civil war that followed and Caesar’s dictatorship and assassination. Cicero was a legendary defender of freedom and a model, later, to French and American revolutionaries who saw themselves as following in his footsteps in their resistance to tyranny. <br /><br />Anthony Everitt’s biography paints a caustic picture of Roman politics—where Senators were endlessly filibustering legislation, walking out, rigging the calendar and exposing one another’s sexual escapades, real or imagined, to discredit their opponents. This was a time before slander and libel laws, and the stories—about dubious pardons, campaign finance scandals, widespread corruption, buying and rigging votes, wife-swapping, and so on—make the Lewinsky affair and the U.S. Congress seem chaste.<br /><br />Cicero was a wily political operator. As a lawyer, he knew no equal. Boastful, often incapable of making up his mind, emotional enough to wander through the woods weeping when his beloved daughter died in childbirth, he emerges in these pages as intensely human, yet he was also the most eloquent and astute witness to the last days of Republican Rome.<br /><br />On Cicero:<br /><br />“He taught us how to think.""<br />—Voltaire<br /><br />“I tasted the beauties of language, I breathed the spirit of freedom, and I imbibed from his precepts and examples the public and private sense of a man.” <br />—Edward Gibbon<br /><br />“Who was Cicero: a great speaker or a demagogue?” <br />—Fidel Castro<br /><br /><br /><i>From the Hardcover edition.</i>",,364,"May 6, 2003",Romance
204593674,To Overthrow the World: The Rise and Fall and Rise of Communism,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1705350188i/204593674.jpg,"<b>From an award-winning historian, a new global history of Communism </b> When the USSR collapsed in 1991, the world was certain that Communism was dead. Today, three decades later, it is clear that it was not. While Russia may no longer be Communist, Communism and sympathy for Communist ideas have proliferated across the globe.    In To Overthrow the World, Sean McMeekin investigates the evolution of Communism from a seductive ideal of a classless society into the ruling doctrine of tyrannical regimes. Tracing Communism’s ascent from theory to practice, McMeekin ranges from Karl Marx’s writings to the rise and fall of the USSR under Stalin to Mao’s rise to power in China to the acceleration of Communist or Communist-inspired policies around the world in the twenty-first century. McMeekin argues, however, that despite the endurance of Communism, it remains deeply unpopular as a political form. Where it has arisen, it has always arisen by force.    Blending historical narrative with cutting-edge scholarship, To Overthrow the World revolutionizes our understanding of the evolution of Communism—an idea that seemingly cannot die. ",,544,Invalid Date,Philosophy/Social Theory
111222,The Life of Elizabeth I,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1519093288i/111222.jpg,"Дъщеря на крал Хенри VIII, Елизабет още не била навършила три години, когато майка й Ан Болейн била осъдена на смърт, а на нея й отредили сурово и несигурно бъдеще. За да оцелее, от малка тя се научила да следва единствено здравия си разум, майсторски да мами, да се преструва, да надхитря всички около себе си. И когато неочаквано се оказала на престола, тези й способности я превърнали в изключителен владетел.<br /><br />Като използвала ловко “слабостта на своя пол”, Елизабет я преобразила в сила, с която да успее в един свят, принадлежащ на мъжете. Преодоляла многобройните предразсъдъци на епохата си, с острия си ум и неизчерпаема енергия тя манипулирала всички – както собствените си поданици, така и монарсите на Испания, Франция и Германия.<br /><br />Основавайки се на изключително прецизните си проучвания на документи и исторически източници, Алисън Уиър създава най-детайлната, богата и интригуваща биография на Елизабет I. “Таймс” я определя като много по-увлекателна от всички романи, писани за великата кралица.<br /><br />Вижте как Елизабет се превръща в кралицата дева, разигравайки до съвършенство играта с прословутата си женитба, което подхранва безброй спекулации в продължение на векове. Открийте докъде са стигнали отношенията с фаворита й Робърт Дъдли и дали кралицата е замесена в смъртта на съпругата му. Разплетете мрежата от интриги, оплела големите европейски кралства, и открийте истината за великата неудачница Мария Стюарт.",,532,"October 1, 1999",Biography/Memoir
536788,The Third Reich in Power,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1309284581i/536788.jpg,"The definitive account of Germany's malign transformation under Hitler's total rule and the implacable march to war. <br /><br /> By the middle of 1933, the democracy of the Weimar Republic had been transformed into the police state of the Third Reich, mobilized around the cult of the leader, Adolf Hitler. If this could happen in less than a year, what would the future hold? Only the most fervent Nazi party loyalists would have predicted how radical the transformation ahead would be. <br /><br /> In <i>The Third Reich in Power</i>, Richard J. Evans tells the story of Germany's radical reshaping under Nazi rule. Every area of life, from literature, culture, and the arts to religion, education, and science, was subordinated to the relentless drive to prepare Germany for war. His book shows how the Nazis attempted to penetrate and reorder every aspect of German society, encountering many kinds and degrees of resistance along the way but gradually winning the acceptance of the German people in the long run. <br /><br /> Those who were seen as unfit to be counted among the German people were dealt with in increasingly brutal terms. The Nazi regime took more and more radical measures against the racially ""unfit,"" including Germany's Jews, Gypsies, homosexuals, mentally ill, ""asocial"" and ""habitual"" criminals. After six years of foreign policy brinkmanship that took the Nazi regime from success to success, Hitler's drive to prepare Germany for the war he saw as its destiny reached its fateful hour in September 1939. The war he unleashed was to plunge the world into a maelstrom of genocide and destruction. The Third Reich in Power is the fullest and most authoritative account yet written of how, in six years, Germany was brought to the edge of that terrible abyss.",,941,"October 20, 2005",Military History
174354,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1260858004i/174354.jpg,"Ferdinand Magellan's daring circumnavigation of the globe in the sixteenth century was a three-year odyssey filled with sex, violence, and amazing adventure. Now in <em>Over the Edge of the World</em>, biographer and journalist <em>Laurence Bergreen</em> entwines a variety of candid, firsthand accounts, bringing to life this groundbreaking and majestic tale of discovery that changed both the way explorers would henceforth navigate the oceans and history itself.",,458,"November 2, 2004",History
1609224,The Law,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1185827392i/1609224.jpg,"How is it that the law enforcer itself does not have to keep the law? How is it that the law permits the state to lawfully engage in actions which, if undertaken by individuals, would land them in jail? These are among the most intriguing issues in political and economic philosophy. More specifically, the problem of law that itself violates law is an insurmountable conundrum of all statist philosophies. The problem has never been discussed so profoundly and passionately as in this essay by Frederic Bastiat from 1850. The essay might have been written today. It applies in ever way to our own time, which is precisely why so many people credit this one essay for showing them the light of liberty. Bastiat's essay here is timeless because applies whenever and wherever the state assumes unto itself different rules and different laws from that by which it expects other people to live. And so we have this legendary essay, written in a white heat against the lead",,61,"June 30, 2011",Philosophy/Social Theory
2744,Anansi Boys,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1479778049i/2744.jpg,God is dead. Meet the kids.<br /><br />Fat Charlie Nancy’s normal life ended the moment his father dropped dead on a Florida karaoke stage. Charlie didn’t know his dad was a god. And he never knew he had a brother. <br /><br />Now brother Spider is on his doorstep - about to make Fat Charlie’s life more interesting... and a lot more dangerous.,,387,"September 26, 2006",Nonfiction
37903770,Norse Mythology,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1516128292i/37903770.jpg,"<i>This is an alternate cover edition for ISBN <a href=""https://www.goodreads.com/search/search?q=9780393356182"" title=""9780393356182"">9780393356182</a></i><br /><br />Neil Gaiman, long inspired by ancient mythology in creating the fantastical realms of his fiction, presents a bravura rendition of the Norse gods and their world from their origin though their upheaval in Ragnarok. <br /><br />In <em>Norse Mythology</em>, Gaiman stays true to the myths in envisioning the major Norse pantheon: Odin, the highest of the high, wise, daring, and cunning; Thor, Odin’s son, incredibly strong yet not the wisest of gods; and Loki—son of a giant—blood brother to Odin and a trickster and unsurpassable manipulator.<br /><br />Gaiman fashions these primeval stories into a novelistic arc that begins with the genesis of the legendary nine worlds and delves into the exploits of deities, dwarfs, and giants. Through Gaiman’s deft and witty prose, these gods emerge with their fiercely competitive natures, their susceptibility to being duped and to duping others, and their tendency to let passion ignite their actions, making these long-ago myths breathe pungent life again.",,301,"March 6, 2018",History
23754,"The Sandman, Vol. 1: Preludes & Nocturnes",,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1411609637i/23754.jpg,"New York Times best-selling author Neil Gaiman's transcendent series SANDMAN is often hailed as the definitive Vertigo title and one of the finest achievements in graphic storytelling. Gaiman created an unforgettable tale of the forces that exist beyond life and death by weaving ancient mythology, folklore and fairy tales with his own distinct narrative vision.<br /><br />In PRELUDES &amp; NOCTURNES, an occultist attempting to capture Death to bargain for eternal life traps her younger brother Dream instead. After his 70 year imprisonment and eventual escape, Dream, also known as Morpheus, goes on a quest for his lost objects of power. On his arduous journey, Morpheus encounters Lucifer, John Constantine, and an all-powerful madman.<br /><br />This book also includes the story ""The Sound of Her Wings,"" which introduces us to the pragmatic and perky goth girl Death.<br /><br />Includes issues 1-8 of the original series.",,240,"December 1, 1998",History
14497,Neverwhere,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497.jpg,"Under the streets of London there's a world most people could never even dream of. A city of monsters and saints, murderers and angels, knights in armour and pale girls in black velvet. <br /><br />""Neverwhere"" is the London of the people who have fallen between the cracks.<br /><br />Strange destinies lie in wait in London below - a world that seems eerily familiar. But a world that is utterly bizarre, peopled by unearthly characters such as the Angel called Islington, the girl named Door, and the Earl who holds Court on a tube train.<br /><br />Now a single act of kindness has catapulted young businessman Richard Mayhew out of his safe and predictable life - and into the realms of ""Neverwhere."" Richard is about to find out more than he ever wanted to know about this other London. Which is a pity. Because Richard just wants to go home...",,370,"September 2, 2003",Nonfiction
16793,Stardust,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1459127484i/16793.jpg,"<i>Alternate cover edition can be found <a href=""https://www.goodreads.com/book/show/25094393-stardust?ac=1&amp;from_search=true&amp;qid=nvAJCYCeqX&amp;rank=1"">here</a></i><br /><br />Young Tristran Thorn will do anything to win the cold heart of beautiful Victoria—even fetch her the star they watch fall from the night sky. But to do so, he must enter the unexplored lands on the other side of the ancient wall that gives their tiny village its name. Beyond that old stone wall, Tristran learns, lies Faerie—where nothing not even a fallen star, is what he imagined.",,248,"August 29, 2006",Fantasy
16791,Death: The High Cost of Living,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1366407293i/16791.jpg,"From the pages of Neil Gaiman's SANDMAN comes the young, pale, perky, and genuinely likable Death. One day in every century, Death walks the Earth to better understand those to whom she will be the final visitor. Today is that day. As a young mortal girl named Didi, Death befriends a teenager and helps a 250-year old homeless woman find her missing heart. What follows is a sincere musing on love, life and (of course) death.",,104,"June 9, 1994",History
2108198,Odd and the Frost Giants,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1323790894i/2108198.jpg,"The winter isn't ending. Nobody knows why.<br />And Odd has run away from home, even though he can barely walk and has to use a crutch.<br />Out in the forest he encounters a bear, a fox, and an eagle - three creatures with a strange story to tell.<br />Now Odd is faced with a stranger journey than he had ever imagined.<br />A journey to save Asgard, City of the Norse Gods, from the Frost Giants who have invaded it.<br />It's going to take a very special kind of boy to defeat the most dangerous of all the Frost Giants and rescue the mighty Gods. Someone cheerful and infuriating and clever.<br />Someone just like Odd...",,97,"March 3, 2008",Nonfiction
25100,"The Sandman, Vol. 3: Dream Country",,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1402485052i/25100.jpg,"The third volume of the Sandman collection is a series of four short comic book stories. In each of these otherwise unrelated stories, Morpheus serves only as a minor character. Here we meet the mother of Morpheus's son, find out what cats dream about, and discover the true origin behind Shakespeare's A Midsummer's Night Dream. The latter won a World Fantasy Award for best short story, the first time a comic book was given that honor. collecting The Sandman #17–20",,160,"February 5, 1999",Graphic Novel
79257,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328797053i/79257.jpg,"Adds much extra information to the Hitchhiker trilogy, including previously unpublished radio show excerpts and a profile of Douglas Adams",,181,"May 1, 1988",Nonfiction
47720,The Sandman: Endless Nights,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327948224i/47720.jpg,"'The Sandman' is a series of award-winning graphic novels. It blends modern myth and dark fantasy, in which historical drama, contemporary fiction and legend are interwoven.",,160,"September 1, 2004",Graphic Novel
25099,"The Sandman, Vol. 2: The Doll's House",,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1298566119i/25099.jpg,"A being who has existed since the beginning of the universe, Dream of the Endless rules over the realm of dreams. In <i>The Doll's House</i>, after a decades-long imprisonment, the Sandman has returned to find that a few dreams and nightmares have escaped to reality. Looking to recapture his lost possessions, Morpheus ventures to the human plane only to learn that a woman named Rose Walker has inadvertently become a dream vortex and threatens to rip apart his world. Now as Morpheus takes on the last escaped nightmare at a serial killers convention, the Lord of Dreams must mercilessly murder Rose or risk the destruction of his entire kingdom.<br /><br />Collecting issues #9-16, this new edition of <i>The Doll's House</i> features the improved production values and coloring from the Absolute Edition.<br /><br />",,232,"January 1, 1995",Mystery/Thriller
